03/13/2016 19:51	18.67
03/13/2016 19:56	18.76
03/13/2016 20:01	18.62
03/13/2016 20:06	17.14
03/13/2016 20:11	18.28
03/13/2016 20:16	17.36
03/13/2016 20:21	17.54
03/13/2016 20:26	16.74
03/13/2016 20:31	17.47
03/13/2016 20:36	17.28
03/13/2016 20:41	17.47
03/13/2016 20:46	16.48
03/13/2016 20:51	16.26
03/13/2016 20:56	16.81
03/13/2016 21:11	15.61
03/13/2016 21:16	16.89
03/13/2016 21:21	17.59
03/13/2016 21:26	17.32
03/13/2016 21:31	16.12
03/13/2016 21:41	16.48
03/13/2016 21:46	16.49
03/13/2016 21:51	17.21
03/13/2016 21:56	15.74
03/13/2016 22:01	17.21
03/13/2016 22:06	14.87
03/13/2016 22:11	16.7
03/13/2016 22:16	14.57
03/13/2016 22:21	15.64
03/13/2016 22:26	19.92
03/13/2016 22:31	15.24
03/13/2016 22:36	15.07
03/13/2016 22:41	14.71
03/13/2016 22:46	13.82
03/13/2016 22:51	13.44
03/13/2016 22:56	14.26
03/13/2016 23:06	14.64
03/13/2016 23:11	14.72
03/13/2016 23:16	14.04
03/13/2016 23:21	13.6
03/13/2016 23:26	12.87
03/13/2016 23:31	13.06
03/13/2016 23:36	13.39
03/13/2016 23:41	14.01
03/13/2016 23:46	13.18
03/13/2016 23:51	13.63
03/14/2016 00:01	13.05
03/14/2016 00:06	13.2
03/14/2016 00:26	14.11
03/14/2016 00:31	14.07
03/14/2016 00:36	13.6
03/14/2016 00:41	16.64
03/14/2016 00:46	13.93
03/14/2016 00:51	14.34
03/14/2016 00:56	13.51
03/14/2016 01:01	14.19
03/14/2016 01:06	13.44
03/14/2016 01:11	12.87
03/14/2016 01:16	13.53
03/14/2016 01:21	14.14
03/14/2016 01:26	14.01
03/14/2016 01:36	14
03/14/2016 01:41	13.2
03/14/2016 01:46	14.33
03/14/2016 01:51	13.92
03/14/2016 01:56	14.3
03/14/2016 02:01	14.03
03/14/2016 02:06	13.77
03/14/2016 02:11	13.7
03/14/2016 02:16	14.6
03/14/2016 02:21	13.32
03/14/2016 02:31	13.22
03/14/2016 02:36	13.48
03/14/2016 02:41	13.92
03/14/2016 02:46	13.57
03/14/2016 02:51	12.6
03/14/2016 02:56	12.5
03/14/2016 03:01	12.58
03/14/2016 03:06	13.24
03/14/2016 03:16	12.78
03/14/2016 03:31	13.6
03/14/2016 03:36	12.77
03/14/2016 03:41	13
03/14/2016 03:51	12.87
03/14/2016 03:56	14.44
03/14/2016 04:01	12.97
03/14/2016 04:06	13.46
03/14/2016 04:11	12.8
03/14/2016 04:16	13.41
03/14/2016 04:21	13.75
03/14/2016 04:26	13.55
03/14/2016 04:31	13.7
03/14/2016 04:36	13.99
03/14/2016 04:41	14.23
03/14/2016 04:46	14.71
03/14/2016 04:51	15.3
03/14/2016 05:01	14.95
03/14/2016 05:06	15.86
03/14/2016 05:11	16.88
03/14/2016 05:16	18.65
03/14/2016 05:21	17.32
03/14/2016 05:31	19.08
03/14/2016 05:36	17.23
03/14/2016 05:41	18.23
03/14/2016 05:46	20.16
03/14/2016 05:51	21.5
03/14/2016 05:56	22.02
03/14/2016 06:01	20.53
03/14/2016 06:06	27.36
03/14/2016 06:11	21.06
03/14/2016 06:16	23.11
03/14/2016 06:21	29.77
03/14/2016 06:26	22.31
03/14/2016 06:36	21.18
03/14/2016 06:41	19.48
03/14/2016 06:46	23.37
03/14/2016 06:51	18.94
03/14/2016 06:56	21.15
03/14/2016 07:01	20.05
03/14/2016 07:06	21.55
03/14/2016 07:11	20.89
03/14/2016 07:16	21.92
03/14/2016 07:21	19.94
03/14/2016 07:26	19.36
03/14/2016 07:31	20.88
03/14/2016 07:36	17.48
03/14/2016 07:41	17.34
03/14/2016 07:46	19.65
03/14/2016 07:51	18.12
03/14/2016 07:56	18.87
03/14/2016 08:01	17.83
03/14/2016 08:06	17.27
03/14/2016 08:11	18.62
03/14/2016 08:21	18.71
03/14/2016 08:26	17.29
03/14/2016 08:31	18
03/14/2016 08:36	18.11
03/14/2016 08:41	17.76
03/14/2016 08:51	19.1
03/14/2016 09:01	16.48
03/14/2016 09:06	16.47
03/14/2016 09:11	16.93
03/14/2016 09:16	16.37
03/14/2016 09:21	18.27
03/14/2016 09:26	16.97
03/14/2016 09:31	17.02
03/14/2016 09:36	16.45
03/14/2016 09:41	16.06
03/14/2016 09:46	16.95
03/14/2016 09:51	16.55
03/14/2016 09:56	16.97
03/14/2016 10:01	18.33
03/14/2016 10:11	20.68
03/14/2016 10:16	17.34
03/14/2016 10:21	17.52
03/14/2016 10:26	17.73
03/14/2016 10:31	23.17
03/14/2016 10:36	17.64
03/14/2016 10:51	16.7
03/14/2016 10:56	16.61
03/14/2016 11:01	16.96
03/14/2016 11:06	16.37
03/14/2016 11:11	16.59
03/14/2016 11:16	18.38
03/14/2016 11:21	17.14
03/14/2016 11:26	17.11
03/14/2016 11:31	17.63
03/14/2016 11:41	16.64
03/14/2016 11:46	17.06
03/14/2016 11:51	17.86
03/14/2016 11:56	17.6
03/14/2016 12:01	17.63
03/14/2016 12:06	17.41
03/14/2016 12:11	16.33
03/14/2016 12:21	17.21
03/14/2016 12:26	17.97
03/14/2016 12:31	16.94
03/14/2016 12:36	17.53
03/14/2016 12:41	17.13
03/14/2016 12:46	16.71
03/14/2016 12:51	16.7
03/14/2016 12:56	18.23
03/14/2016 13:01	16.61
03/14/2016 13:06	15.77
03/14/2016 13:11	19.9
03/14/2016 13:16	16.91
03/14/2016 13:21	15.35
03/14/2016 13:26	22.76
03/14/2016 13:31	16.48
03/14/2016 13:36	15.16
03/14/2016 13:41	15.66
03/14/2016 13:46	16.73
03/14/2016 13:56	15.69
03/14/2016 14:01	14.75
03/14/2016 14:06	15.07
03/14/2016 14:11	14.51
03/14/2016 14:16	16.05
03/14/2016 14:21	15.1
03/14/2016 14:31	15.74
03/14/2016 14:36	14.78
03/14/2016 14:41	14.79
03/14/2016 14:46	15.92
03/14/2016 14:51	14.49
03/14/2016 14:56	15.55
03/14/2016 15:01	14.36
03/14/2016 15:06	14.75
03/14/2016 15:11	15.14
03/14/2016 15:16	15.61
03/14/2016 15:21	14.72
03/14/2016 15:26	15.6
03/14/2016 15:31	15.1
03/14/2016 15:36	17.7
03/14/2016 15:41	15.61
03/14/2016 15:56	15.45
03/14/2016 16:11	14.63
03/14/2016 16:16	14.68
03/14/2016 16:21	16.52
03/14/2016 16:26	16.83
03/14/2016 16:31	16.05
03/14/2016 16:36	15.28
03/14/2016 16:41	20.16
03/14/2016 16:46	18.06
03/14/2016 16:51	15.9
03/14/2016 16:56	16.32
03/14/2016 17:01	16.11
03/14/2016 17:06	16.11
03/14/2016 17:11	15.73
03/14/2016 17:16	15.44
03/14/2016 17:21	15.51
03/14/2016 17:26	17.67
03/14/2016 17:46	17.6
03/14/2016 17:51	17.61
03/14/2016 17:56	18.12
03/14/2016 18:01	18.81
03/14/2016 18:06	19.8
03/14/2016 18:16	20.03
03/14/2016 18:21	20.33
03/14/2016 18:26	18.81
03/14/2016 18:31	17.72
03/14/2016 18:36	17.38
03/14/2016 18:41	17.79
03/14/2016 18:46	18.94
03/14/2016 18:51	17.57
03/14/2016 18:56	17.7
03/14/2016 19:01	17.23
03/14/2016 19:11	18.18
03/14/2016 19:16	17.29
03/14/2016 19:21	16.3
03/14/2016 19:26	15.98
03/14/2016 19:31	17.36
03/14/2016 19:36	19.19
03/14/2016 19:41	16.47
03/14/2016 19:46	17.47
03/14/2016 19:51	16.71
03/14/2016 19:56	16.35
03/14/2016 20:01	16.93
03/14/2016 20:06	17.51
03/14/2016 20:16	16.75
03/14/2016 20:26	21.25
03/14/2016 20:31	17.18
03/14/2016 20:36	16.45
03/14/2016 20:41	16.16
03/14/2016 20:46	15.38
03/14/2016 20:56	21.3
03/14/2016 21:06	16.1
03/14/2016 21:16	16.44
03/14/2016 21:21	15.88
03/14/2016 21:31	16.91
03/14/2016 21:36	16.16
03/14/2016 21:41	16.57
03/14/2016 21:46	15.25
03/14/2016 21:51	16.41
03/14/2016 21:56	15.3
03/14/2016 22:01	15.53
03/14/2016 22:11	16.65
03/14/2016 22:16	15.26
03/14/2016 22:21	15.01
03/14/2016 22:26	14.19
03/14/2016 22:31	14.3
03/14/2016 22:36	14.08
03/14/2016 22:41	12.89
03/14/2016 22:46	14.09
03/14/2016 22:51	14.1
03/14/2016 22:56	13.75
03/14/2016 23:01	14.52
03/14/2016 23:06	13.06
03/14/2016 23:16	13.91
03/14/2016 23:21	12.89
03/14/2016 23:26	13.12
03/14/2016 23:31	13.66
03/14/2016 23:36	14.05
03/14/2016 23:41	12.02
03/14/2016 23:46	12.4
03/14/2016 23:51	12.47
03/14/2016 23:56	12.65
03/15/2016 00:01	13.13
03/15/2016 00:06	12.51
03/15/2016 00:11	14.2
03/15/2016 00:16	12.59
03/15/2016 00:21	12.5
03/15/2016 00:26	12.41
03/15/2016 00:31	11.56
03/15/2016 00:36	12.24
03/15/2016 00:41	11.95
03/15/2016 00:46	13.01
03/15/2016 00:51	13
03/15/2016 00:56	11.07
03/15/2016 01:01	11.98
03/15/2016 01:06	12.88
03/15/2016 01:11	12.6
03/15/2016 01:16	13.41
03/15/2016 01:21	13.22
03/15/2016 01:26	13.43
03/15/2016 01:41	13.57
03/15/2016 01:46	11.63
03/15/2016 01:51	12.2
03/15/2016 01:56	12.44
03/15/2016 02:01	11.53
03/15/2016 02:06	11.87
03/15/2016 02:11	11.77
03/15/2016 02:16	12.08
03/15/2016 02:21	12.23
03/15/2016 02:26	11.24
03/15/2016 02:36	12.9
03/15/2016 02:41	11.05
03/15/2016 02:46	12.3
03/15/2016 02:51	11.65
03/15/2016 02:56	11.44
03/15/2016 03:01	12.3
03/15/2016 03:06	12.65
03/15/2016 03:11	11.28
03/15/2016 03:16	11.77
03/15/2016 03:21	11.49
03/15/2016 03:26	11.84
03/15/2016 03:31	11.54
03/15/2016 03:41	12.52
03/15/2016 03:46	11.57
03/15/2016 03:51	12.12
03/15/2016 03:56	12.73
03/15/2016 04:06	11.74
03/15/2016 04:11	11.3
03/15/2016 04:16	12.2
03/15/2016 04:21	12.12
03/15/2016 04:26	12.85
03/15/2016 04:31	13.46
